clade	test	back	pval	kval
Carnivora	Panthera_tigris	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_rufus,Lynx_canadensis,Node13,Node7,Prionailurus_bengalensis,Prionailurus_viverrinus,Node17,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_leo,Panthera_pardus,Node25,Panthera_uncia,Node24,Node22,Node4,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Node33,Node31,Canis_lupus,Node30,Lutra_lutra,Enhydra_lutris_kenyoni,Node42,Lontra_canadensis,Node41,Mustela_putorius_furo,Mustela_erminea,Node46,Node40,Meles_meles,Node39,Odobenus_rosmarus_divergens,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Mirounga_leonina,Mirounga_angustirostris,Node57,Neomonachus_schauinslandi,Node56,Node50,Node38,Ursus_americanus,Ursus_arctos,Ursus_maritimus,Node63,Node61,Node37,Node29`	0.4858	0.91
Carnivora	Panthera_uncia	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_rufus,Lynx_canadensis,Node13,Node7,Prionailurus_bengalensis,Prionailurus_viverrinus,Node17,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris,Panthera_leo,Panthera_pardus,Node25,Node24,Node22,Node4,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Node33,Node31,Canis_lupus,Node30,Lutra_lutra,Enhydra_lutris_kenyoni,Node42,Lontra_canadensis,Node41,Mustela_putorius_furo,Mustela_erminea,Node46,Node40,Meles_meles,Node39,Odobenus_rosmarus_divergens,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Mirounga_leonina,Mirounga_angustirostris,Node57,Neomonachus_schauinslandi,Node56,Node50,Node38,Ursus_americanus,Ursus_arctos,Ursus_maritimus,Node63,Node61,Node37,Node29`	0.0034	50.00
Carnivora	Prionailurus_bengalensis	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_rufus,Lynx_canadensis,Node13,Node7,Prionailurus_viverrinus,Node17,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris,Panthera_leo,Panthera_pardus,Node25,Panthera_uncia,Node24,Node22,Node4,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Node33,Node31,Canis_lupus,Node30,Lutra_lutra,Enhydra_lutris_kenyoni,Node42,Lontra_canadensis,Node41,Mustela_putorius_furo,Mustela_erminea,Node46,Node40,Meles_meles,Node39,Odobenus_rosmarus_divergens,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Mirounga_leonina,Mirounga_angustirostris,Node57,Neomonachus_schauinslandi,Node56,Node50,Node38,Ursus_americanus,Ursus_arctos,Ursus_maritimus,Node63,Node61,Node37,Node29`	0.2912	50.00
Carnivora	Prionailurus_viverrinus	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_rufus,Lynx_canadensis,Node13,Node7,Prionailurus_bengalensis,Node17,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris,Panthera_leo,Panthera_pardus,Node25,Panthera_uncia,Node24,Node22,Node4,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Node33,Node31,Canis_lupus,Node30,Lutra_lutra,Enhydra_lutris_kenyoni,Node42,Lontra_canadensis,Node41,Mustela_putorius_furo,Mustela_erminea,Node46,Node40,Meles_meles,Node39,Odobenus_rosmarus_divergens,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Mirounga_leonina,Mirounga_angustirostris,Node57,Neomonachus_schauinslandi,Node56,Node50,Node38,Ursus_americanus,Ursus_arctos,Ursus_maritimus,Node63,Node61,Node37,Node29`	0.3237	0.29
Carnivora	Puma_concolor	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_yagouaroundi,Node10,Node8,Lynx_rufus,Lynx_canadensis,Node13,Node7,Prionailurus_bengalensis,Prionailurus_viverrinus,Node17,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris,Panthera_leo,Panthera_pardus,Node25,Panthera_uncia,Node24,Node22,Node4,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Node33,Node31,Canis_lupus,Node30,Lutra_lutra,Enhydra_lutris_kenyoni,Node42,Lontra_canadensis,Node41,Mustela_putorius_furo,Mustela_erminea,Node46,Node40,Meles_meles,Node39,Odobenus_rosmarus_divergens,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Mirounga_leonina,Mirounga_angustirostris,Node57,Neomonachus_schauinslandi,Node56,Node50,Node38,Ursus_americanus,Ursus_arctos,Ursus_maritimus,Node63,Node61,Node37,Node29`	0.5915	1.30
Carnivora	Puma_yagouaroundi	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Node10,Node8,Lynx_rufus,Lynx_canadensis,Node13,Node7,Prionailurus_bengalensis,Prionailurus_viverrinus,Node17,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris,Panthera_leo,Panthera_pardus,Node25,Panthera_uncia,Node24,Node22,Node4,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Node33,Node31,Canis_lupus,Node30,Lutra_lutra,Enhydra_lutris_kenyoni,Node42,Lontra_canadensis,Node41,Mustela_putorius_furo,Mustela_erminea,Node46,Node40,Meles_meles,Node39,Odobenus_rosmarus_divergens,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Mirounga_leonina,Mirounga_angustirostris,Node57,Neomonachus_schauinslandi,Node56,Node50,Node38,Ursus_americanus,Ursus_arctos,Ursus_maritimus,Node63,Node61,Node37,Node29`	0.3111	0.00
Carnivora	Suricata_suricatta	`Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_rufus,Lynx_canadensis,Node13,Node7,Prionailurus_bengalensis,Prionailurus_viverrinus,Node17,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris,Panthera_leo,Panthera_pardus,Node25,Panthera_uncia,Node24,Node22,Node4,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Node33,Node31,Canis_lupus,Node30,Lutra_lutra,Enhydra_lutris_kenyoni,Node42,Lontra_canadensis,Node41,Mustela_putorius_furo,Mustela_erminea,Node46,Node40,Meles_meles,Node39,Odobenus_rosmarus_divergens,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Mirounga_leonina,Mirounga_angustirostris,Node57,Neomonachus_schauinslandi,Node56,Node50,Node38,Ursus_americanus,Ursus_arctos,Ursus_maritimus,Node63,Node61,Node37,Node29`	0.0000	0.31
Carnivora	Ursus_americanus	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_rufus,Lynx_canadensis,Node13,Node7,Prionailurus_bengalensis,Prionailurus_viverrinus,Node17,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris,Panthera_leo,Panthera_pardus,Node25,Panthera_uncia,Node24,Node22,Node4,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Node33,Node31,Canis_lupus,Node30,Lutra_lutra,Enhydra_lutris_kenyoni,Node42,Lontra_canadensis,Node41,Mustela_putorius_furo,Mustela_erminea,Node46,Node40,Meles_meles,Node39,Odobenus_rosmarus_divergens,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Mirounga_leonina,Mirounga_angustirostris,Node57,Neomonachus_schauinslandi,Node56,Node50,Node38,Ursus_arctos,Ursus_maritimus,Node63,Node61,Node37,Node29`	0.4126	0.87
Carnivora	Ursus_arctos	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_rufus,Lynx_canadensis,Node13,Node7,Prionailurus_bengalensis,Prionailurus_viverrinus,Node17,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris,Panthera_leo,Panthera_pardus,Node25,Panthera_uncia,Node24,Node22,Node4,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Node33,Node31,Canis_lupus,Node30,Lutra_lutra,Enhydra_lutris_kenyoni,Node42,Lontra_canadensis,Node41,Mustela_putorius_furo,Mustela_erminea,Node46,Node40,Meles_meles,Node39,Odobenus_rosmarus_divergens,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Mirounga_leonina,Mirounga_angustirostris,Node57,Neomonachus_schauinslandi,Node56,Node50,Node38,Ursus_americanus,Ursus_maritimus,Node63,Node61,Node37,Node29`	0.3572	0.00
Carnivora	Ursus_maritimus	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_rufus,Lynx_canadensis,Node13,Node7,Prionailurus_bengalensis,Prionailurus_viverrinus,Node17,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris,Panthera_leo,Panthera_pardus,Node25,Panthera_uncia,Node24,Node22,Node4,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Node33,Node31,Canis_lupus,Node30,Lutra_lutra,Enhydra_lutris_kenyoni,Node42,Lontra_canadensis,Node41,Mustela_putorius_furo,Mustela_erminea,Node46,Node40,Meles_meles,Node39,Odobenus_rosmarus_divergens,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Mirounga_leonina,Mirounga_angustirostris,Node57,Neomonachus_schauinslandi,Node56,Node50,Node38,Ursus_americanus,Ursus_arctos,Node63,Node61,Node37,Node29`	0.5514	0.09
Carnivora	Vulpes_lagopus	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_rufus,Lynx_canadensis,Node13,Node7,Prionailurus_bengalensis,Prionailurus_viverrinus,Node17,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris,Panthera_leo,Panthera_pardus,Node25,Panthera_uncia,Node24,Node22,Node4,Nyctereutes_procyonoides,Vulpes_vulpes,Node33,Node31,Canis_lupus,Node30,Lutra_lutra,Enhydra_lutris_kenyoni,Node42,Lontra_canadensis,Node41,Mustela_putorius_furo,Mustela_erminea,Node46,Node40,Meles_meles,Node39,Odobenus_rosmarus_divergens,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Mirounga_leonina,Mirounga_angustirostris,Node57,Neomonachus_schauinslandi,Node56,Node50,Node38,Ursus_americanus,Ursus_arctos,Ursus_maritimus,Node63,Node61,Node37,Node29`	0.0001	50.00
Carnivora	Vulpes_vulpes	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_rufus,Lynx_canadensis,Node13,Node7,Prionailurus_bengalensis,Prionailurus_viverrinus,Node17,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris,Panthera_leo,Panthera_pardus,Node25,Panthera_uncia,Node24,Node22,Node4,Nyctereutes_procyonoides,Vulpes_lagopus,Node33,Node31,Canis_lupus,Node30,Lutra_lutra,Enhydra_lutris_kenyoni,Node42,Lontra_canadensis,Node41,Mustela_putorius_furo,Mustela_erminea,Node46,Node40,Meles_meles,Node39,Odobenus_rosmarus_divergens,Eumetopias_jubatus,Zalophus_californianus,Node53,Node51,Mirounga_leonina,Mirounga_angustirostris,Node57,Neomonachus_schauinslandi,Node56,Node50,Node38,Ursus_americanus,Ursus_arctos,Ursus_maritimus,Node63,Node61,Node37,Node29`	0.1564	50.00
Carnivora	Zalophus_californianus	`Suricata_suricatta,Hyaena_hyaena,Node1,Acinonyx_jubatus,Puma_concolor,Puma_yagouaroundi,Node10,Node8,Lynx_rufus,Lynx_canadensis,Node13,Node7,Prionailurus_bengalensis,Prionailurus_viverrinus,Node17,Felis_catus,Node16,Node6,Leopardus_geoffroyi,Node5,Panthera_tigris,Panthera_leo,Panthera_pardus,Node25,Panthera_uncia,Node24,Node22,Node4,Nyctereutes_procyonoides,Vulpes_vulpes,Vulpes_lagopus,Node33,Node31,Canis_lupus,Node30,Lutra_lutra,Enhydra_lutris_kenyoni,Node42,Lontra_canadensis,Node41,Mustela_putorius_furo,Mustela_erminea,Node46,Node40,Meles_meles,Node39,Odobenus_rosmarus_divergens,Eumetopias_jubatus,Node53,Node51,Mirounga_leonina,Mirounga_angustirostris,Node57,Neomonachus_schauinslandi,Node56,Node50,Node38,Ursus_americanus,Ursus_arctos,Ursus_maritimus,Node63,Node61,Node37,Node29`	0.3330	50.00
Chiroptera	Artibeus_jamaicensis	`Hipposideros_armiger,Rhinolophus_ferrumequinum,Node1,Pteropus_giganteus,Pteropus_vampyrus,Node5,Rousettus_aegyptiacus,Node4,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Node14,Phyllostomus_hastatus,Phyllostomus_discolor,Node17,Node13,Desmodus_rotundus,Node12,Node10,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Node26,Myotis_davidii,Myotis_myotis,Node29,Node25,Pipistrellus_kuhlii,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	1.0000	1.21
Chiroptera	Desmodus_rotundus	`Hipposideros_armiger,Rhinolophus_ferrumequinum,Node1,Pteropus_giganteus,Pteropus_vampyrus,Node5,Rousettus_aegyptiacus,Node4,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Node14,Phyllostomus_hastatus,Phyllostomus_discolor,Node17,Node13,Node12,Node10,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Node26,Myotis_davidii,Myotis_myotis,Node29,Node25,Pipistrellus_kuhlii,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	0.1899	0.60
Chiroptera	Hipposideros_armiger	`Rhinolophus_ferrumequinum,Node1,Pteropus_giganteus,Pteropus_vampyrus,Node5,Rousettus_aegyptiacus,Node4,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Node14,Phyllostomus_hastatus,Phyllostomus_discolor,Node17,Node13,Desmodus_rotundus,Node12,Node10,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Node26,Myotis_davidii,Myotis_myotis,Node29,Node25,Pipistrellus_kuhlii,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	0.0000	32.96
Chiroptera	Miniopterus_natalensis	`Hipposideros_armiger,Rhinolophus_ferrumequinum,Node1,Pteropus_giganteus,Pteropus_vampyrus,Node5,Rousettus_aegyptiacus,Node4,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Node14,Phyllostomus_hastatus,Phyllostomus_discolor,Node17,Node13,Desmodus_rotundus,Node12,Node10,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Node26,Myotis_davidii,Myotis_myotis,Node29,Node25,Pipistrellus_kuhlii,Node24,Node23,Node21,Node9`	1.0000	1.28
Chiroptera	Molossus_molossus	`Hipposideros_armiger,Rhinolophus_ferrumequinum,Node1,Pteropus_giganteus,Pteropus_vampyrus,Node5,Rousettus_aegyptiacus,Node4,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Node14,Phyllostomus_hastatus,Phyllostomus_discolor,Node17,Node13,Desmodus_rotundus,Node12,Node10,Myotis_brandtii,Myotis_lucifugus,Node26,Myotis_davidii,Myotis_myotis,Node29,Node25,Pipistrellus_kuhlii,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	0.1783	0.71
Chiroptera	Myotis_brandtii	`Hipposideros_armiger,Rhinolophus_ferrumequinum,Node1,Pteropus_giganteus,Pteropus_vampyrus,Node5,Rousettus_aegyptiacus,Node4,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Node14,Phyllostomus_hastatus,Phyllostomus_discolor,Node17,Node13,Desmodus_rotundus,Node12,Node10,Molossus_molossus,Myotis_lucifugus,Node26,Myotis_davidii,Myotis_myotis,Node29,Node25,Pipistrellus_kuhlii,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	1.0000	0.99
Chiroptera	Myotis_davidii	`Hipposideros_armiger,Rhinolophus_ferrumequinum,Node1,Pteropus_giganteus,Pteropus_vampyrus,Node5,Rousettus_aegyptiacus,Node4,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Node14,Phyllostomus_hastatus,Phyllostomus_discolor,Node17,Node13,Desmodus_rotundus,Node12,Node10,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Node26,Myotis_myotis,Node29,Node25,Pipistrellus_kuhlii,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	0.0020	50.00
Chiroptera	Myotis_lucifugus	`Hipposideros_armiger,Rhinolophus_ferrumequinum,Node1,Pteropus_giganteus,Pteropus_vampyrus,Node5,Rousettus_aegyptiacus,Node4,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Node14,Phyllostomus_hastatus,Phyllostomus_discolor,Node17,Node13,Desmodus_rotundus,Node12,Node10,Molossus_molossus,Myotis_brandtii,Node26,Myotis_davidii,Myotis_myotis,Node29,Node25,Pipistrellus_kuhlii,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	1.0000	0.89
Chiroptera	Myotis_myotis	`Hipposideros_armiger,Rhinolophus_ferrumequinum,Node1,Pteropus_giganteus,Pteropus_vampyrus,Node5,Rousettus_aegyptiacus,Node4,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Node14,Phyllostomus_hastatus,Phyllostomus_discolor,Node17,Node13,Desmodus_rotundus,Node12,Node10,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Node26,Myotis_davidii,Node29,Node25,Pipistrellus_kuhlii,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	0.0444	0.00
Chiroptera	Phyllostomus_discolor	`Hipposideros_armiger,Rhinolophus_ferrumequinum,Node1,Pteropus_giganteus,Pteropus_vampyrus,Node5,Rousettus_aegyptiacus,Node4,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Node14,Phyllostomus_hastatus,Node17,Node13,Desmodus_rotundus,Node12,Node10,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Node26,Myotis_davidii,Myotis_myotis,Node29,Node25,Pipistrellus_kuhlii,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	0.0609	0.00
Chiroptera	Phyllostomus_hastatus	`Hipposideros_armiger,Rhinolophus_ferrumequinum,Node1,Pteropus_giganteus,Pteropus_vampyrus,Node5,Rousettus_aegyptiacus,Node4,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Node14,Phyllostomus_discolor,Node17,Node13,Desmodus_rotundus,Node12,Node10,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Node26,Myotis_davidii,Myotis_myotis,Node29,Node25,Pipistrellus_kuhlii,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	0.5369	0.82
Chiroptera	Pipistrellus_kuhlii	`Hipposideros_armiger,Rhinolophus_ferrumequinum,Node1,Pteropus_giganteus,Pteropus_vampyrus,Node5,Rousettus_aegyptiacus,Node4,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Node14,Phyllostomus_hastatus,Phyllostomus_discolor,Node17,Node13,Desmodus_rotundus,Node12,Node10,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Node26,Myotis_davidii,Myotis_myotis,Node29,Node25,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	0.4426	1.53
Chiroptera	Pteronotus_parnellii_mesoamericanus	`Hipposideros_armiger,Rhinolophus_ferrumequinum,Node1,Pteropus_giganteus,Pteropus_vampyrus,Node5,Rousettus_aegyptiacus,Node4,Sturnira_hondurensis,Artibeus_jamaicensis,Node14,Phyllostomus_hastatus,Phyllostomus_discolor,Node17,Node13,Desmodus_rotundus,Node12,Node10,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Node26,Myotis_davidii,Myotis_myotis,Node29,Node25,Pipistrellus_kuhlii,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	1.0000	0.71
Chiroptera	Pteropus_giganteus	`Hipposideros_armiger,Rhinolophus_ferrumequinum,Node1,Pteropus_vampyrus,Node5,Rousettus_aegyptiacus,Node4,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Node14,Phyllostomus_hastatus,Phyllostomus_discolor,Node17,Node13,Desmodus_rotundus,Node12,Node10,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Node26,Myotis_davidii,Myotis_myotis,Node29,Node25,Pipistrellus_kuhlii,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	1.0000	1.16
Chiroptera	Pteropus_vampyrus	`Hipposideros_armiger,Rhinolophus_ferrumequinum,Node1,Pteropus_giganteus,Node5,Rousettus_aegyptiacus,Node4,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Node14,Phyllostomus_hastatus,Phyllostomus_discolor,Node17,Node13,Desmodus_rotundus,Node12,Node10,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Node26,Myotis_davidii,Myotis_myotis,Node29,Node25,Pipistrellus_kuhlii,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	0.0000	42.71
Chiroptera	Rhinolophus_ferrumequinum	`Hipposideros_armiger,Node1,Pteropus_giganteus,Pteropus_vampyrus,Node5,Rousettus_aegyptiacus,Node4,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Node14,Phyllostomus_hastatus,Phyllostomus_discolor,Node17,Node13,Desmodus_rotundus,Node12,Node10,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Node26,Myotis_davidii,Myotis_myotis,Node29,Node25,Pipistrellus_kuhlii,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	0.7252	0.97
Chiroptera	Rousettus_aegyptiacus	`Hipposideros_armiger,Rhinolophus_ferrumequinum,Node1,Pteropus_giganteus,Pteropus_vampyrus,Node5,Node4,Pteronotus_parnellii_mesoamericanus,Sturnira_hondurensis,Artibeus_jamaicensis,Node14,Phyllostomus_hastatus,Phyllostomus_discolor,Node17,Node13,Desmodus_rotundus,Node12,Node10,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Node26,Myotis_davidii,Myotis_myotis,Node29,Node25,Pipistrellus_kuhlii,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	0.2272	0.74
Chiroptera	Sturnira_hondurensis	`Hipposideros_armiger,Rhinolophus_ferrumequinum,Node1,Pteropus_giganteus,Pteropus_vampyrus,Node5,Rousettus_aegyptiacus,Node4,Pteronotus_parnellii_mesoamericanus,Artibeus_jamaicensis,Node14,Phyllostomus_hastatus,Phyllostomus_discolor,Node17,Node13,Desmodus_rotundus,Node12,Node10,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Node26,Myotis_davidii,Myotis_myotis,Node29,Node25,Pipistrellus_kuhlii,Node24,Miniopterus_natalensis,Node23,Node21,Node9`	0.1631	0.00
Chondrichthyes	Amblyraja_radiata	`Pristis_pectinata,Node1,Carcharodon_carcharias,Scyliorhinus_canicula,Node4,Callorhinchus_milii`	0.3080	1.63
Chondrichthyes	Callorhinchus_milii	`Amblyraja_radiata,Pristis_pectinata,Node1,Carcharodon_carcharias,Scyliorhinus_canicula,Node4`	0.0011	0.35
Chondrichthyes	Carcharodon_carcharias	`Amblyraja_radiata,Pristis_pectinata,Node1,Scyliorhinus_canicula,Node4,Callorhinchus_milii`	0.0019	2.01
Chondrichthyes	Pristis_pectinata	`Amblyraja_radiata,Node1,Carcharodon_carcharias,Scyliorhinus_canicula,Node4,Callorhinchus_milii`	0.7647	1.24
Chondrichthyes	Scyliorhinus_canicula	`Amblyraja_radiata,Pristis_pectinata,Node1,Carcharodon_carcharias,Node4,Callorhinchus_milii`	0.1528	0.69
Eulipotyphla	Condylura_cristata	`Sorex_araneus,Erinaceus_europaeus,Talpa_occidentalis,Node3`	0.0228	1.77
Eulipotyphla	Erinaceus_europaeus	`Sorex_araneus,Condylura_cristata,Talpa_occidentalis,Node3`	0.2249	1.10
Eulipotyphla	Sorex_araneus	`Erinaceus_europaeus,Condylura_cristata,Talpa_occidentalis,Node3`	0.0000	0.42
Eulipotyphla	Talpa_occidentalis	`Sorex_araneus,Erinaceus_europaeus,Condylura_cristata,Node3`	0.0236	4.27
Lepidosauria	Anolis_carolinensis	`Gekko_japonicus,Sphaerodactylus_townsendi,Node1,Eublepharis_macularius,Hemicordylus_capensis,Pseudonaja_textilis,Notechis_scutatus,Node11,Pantherophis_guttatus,Thamnophis_sirtalis,Node14,Node10,Crotalus_tigris,Protobothrops_mucrosquamatus,Node17,Node9,Varanus_komodoensis,Pogona_vitticeps,Node22,Node20,Node8,Podarcis_raffonei,Podarcis_muralis,Node27,Lacerta_agilis,Node26,Zootoca_vivipara,Node25,Node7,Node5`	0.3201	1.40
Lepidosauria	Crotalus_tigris	`Gekko_japonicus,Sphaerodactylus_townsendi,Node1,Eublepharis_macularius,Hemicordylus_capensis,Pseudonaja_textilis,Notechis_scutatus,Node11,Pantherophis_guttatus,Thamnophis_sirtalis,Node14,Node10,Protobothrops_mucrosquamatus,Node17,Node9,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Node22,Node20,Node8,Podarcis_raffonei,Podarcis_muralis,Node27,Lacerta_agilis,Node26,Zootoca_vivipara,Node25,Node7,Node5`	0.5819	1.12
Lepidosauria	Eublepharis_macularius	`Gekko_japonicus,Sphaerodactylus_townsendi,Node1,Hemicordylus_capensis,Pseudonaja_textilis,Notechis_scutatus,Node11,Pantherophis_guttatus,Thamnophis_sirtalis,Node14,Node10,Crotalus_tigris,Protobothrops_mucrosquamatus,Node17,Node9,Varanus_komodoensis,Anolis_carolinensis,Pogona_vitticeps,Node22,Node20,Node8,Podarcis_raffonei,Podarcis_muralis,Node27,Lacerta_agilis,Node26,Zootoca_vivipara,Node25,Node7,Node5`	0.1700	0.67
